model,sample,sampled_stiffness_loss_pct,sampled_plastic_strain_index,sampled_relative_deformation_demand_index
full_hysteretic_damage,72,19.913333784768568,0.003862372807172169,1.7309214457644297
full_hysteretic_damage,73,17.093553425310432,0.005057732714993816,1.8162318296235818
full_hysteretic_damage,74,20.791232735584874,0.0045627461713711875,1.8385270563241758
full_hysteretic_damage,75,19.19038891593736,0.005617156392355426,1.9325865058439144
full_hysteretic_damage,76,18.14932441601116,0.004028179990411721,1.7138746736448238
full_hysteretic_damage,77,14.291037562809443,0.003767772337883718,1.606339867662387
full_hysteretic_damage,78,18.28691284648441,0.005864300552061676,1.9414638590581186
full_hysteretic_damage,79,18.614194222724066,0.005567350475095133,1.912784462403364
full_hysteretic_damage,80,18.070030230640473,0.0032681520123077424,1.619450373246667
full_hysteretic_damage,81,18.74143861096404,0.0067004688098772905,2.055225753988139
full_hysteretic_damage,82,15.247849621468069,0.004803144858066661,1.7466394412355062
full_hysteretic_damage,83,20.530589578762548,0.004273784811596037,1.7961357377557068
full_hysteretic_damage,84,14.797122691368823,0.0035636470737053032,1.591923594853913
full_hysteretic_damage,85,18.65963897097041,0.0050410872032999095,1.8491542222110238
full_hysteretic_damage,86,17.22242948938879,0.00582810328732969,1.9121246479806624
full_hysteretic_damage,87,18.563768278069652,0.0038234364313259996,1.6974553143037217
full_hysteretic_damage,88,18.69405364355354,0.004723524740826676,1.810879203875019
full_hysteretic_damage,89,15.939517500786069,0.0038960469979788656,1.6531010273595337
full_hysteretic_damage,90,22.250686229158774,0.00411027661369388,1.8148425920880267
full_hysteretic_damage,91,21.18554236024863,0.005509621270297037,1.9678650002502214
full_hysteretic_damage,92,17.20214872992781,0.004623495613236681,1.7661684921674337
full_hysteretic_damage,93,20.17744905293207,0.004527742705595483,1.8200048148334858
full_hysteretic_damage,94,20.78046772433759,0.0033990061394796748,1.6913765777933125
full_hysteretic_damage,95,20.02502489585612,0.003898160367607582,1.7378136535221567
full_hysteretic_damage,96,20.95098359225557,0.005914219254133798,2.0132090160421883
full_hysteretic_damage,97,16.906412694895874,0.00653257840292357,1.989633489070466
full_hysteretic_damage,98,20.67305929353579,0.002897102207049226,1.6258161593263443
full_hysteretic_damage,99,18.281185344332417,0.004421297950814852,1.7647463453282808
full_hysteretic_damage,100,19.45068387289933,0.004135592774876626,1.7548991666883602
full_hysteretic_damage,101,16.97755864072902,0.005256294618411573,1.837610936107208
full_hysteretic_damage,102,17.40452709901846,0.003154266297304683,1.59261347326802
full_hysteretic_damage,103,17.517606599353527,0.0034681889116301694,1.632856220140262
full_hysteretic_damage,104,18.883474398739438,0.003667280898194142,1.6848947605790643
full_hysteretic_damage,105,18.16954623067591,0.0028408182065177653,1.5691979715419129
full_hysteretic_damage,106,24.03284687037949,0.0027937442681973323,1.684115271026116
full_hysteretic_damage,107,18.497915659325624,0.004761908452140151,1.8112307889496615
full_hysteretic_damage,108,20.179717490401718,0.005464775773678142,1.9374493909888784
full_hysteretic_damage,109,22.178610273797695,0.004734578505701146,1.8933841399570948
full_hysteretic_damage,110,19.99286985650604,0.004806641902123621,1.8506652939016424
full_hysteretic_damage,111,14.539218617331787,0.0040128057744651885,1.6396767672553767
full_hysteretic_damage,112,14.649416446191902,0.00567457937268661,1.8364935211959958
full_hysteretic_damage,113,19.280609048178828,0.0048555112420400025,1.8403894116231359
full_hysteretic_damage,114,20.117680181058255,0.00582619352763459,1.9811885237566518
full_hysteretic_damage,115,15.396409124626794,0.003921352487488471,1.6454800964648844
full_hysteretic_damage,116,18.01320436710246,0.003952671571013124,1.7018193555810295
full_hysteretic_damage,117,15.268623191378733,0.004819710734585641,1.7490227696946572
full_hysteretic_damage,118,19.623829221824742,0.0037449703073066994,1.7100802606335288
full_hysteretic_damage,119,17.223431133557714,0.003761798076456025,1.662523376471463
full_hysteretic_damage,120,19.563577120441163,0.006088202383322704,2.0001141034593637
full_hysteretic_damage,121,19.571014101279232,0.0035302679623021144,1.6822626583082798
full_hysteretic_damage,122,17.474452801842915,0.004766454058655774,1.7893191332859808
full_hysteretic_damage,123,17.477002613048814,0.003956864031055128,1.6912696427653071
full_hysteretic_damage,124,17.89782966421272,0.003332641277891313,1.623908506116529
full_hysteretic_damage,125,22.359336000065422,0.0044073856614532635,1.8556494650104232
full_hysteretic_damage,126,19.115355946242488,0.0033813059040370967,1.6543691402219216
full_hysteretic_damage,127,14.97841667766726,0.004656954641215606,1.7239098671743556
full_hysteretic_damage,128,15.963511960615813,0.004877160023205263,1.7703214841906525
full_hysteretic_damage,129,20.183839400018663,0.005051219730522573,1.8857358732093776
full_hysteretic_damage,130,18.515640162423896,0.00491666808055414,1.830617324636009
full_hysteretic_damage,131,20.433945888798267,0.0031392073994802316,1.651358427441537
full_hysteretic_damage,132,20.20936848458159,0.004691980285949561,1.8413164561945525
full_hysteretic_damage,133,18.534988891168435,0.0035165415338843584,1.6591836605567025
full_hysteretic_damage,134,16.427074958696586,0.004580578902034666,1.7446534143478467
full_hysteretic_damage,135,17.133919111932343,0.0040475517442870364,1.6952113088661611
full_hysteretic_damage,136,18.841380404571368,0.004031109935929899,1.728850244850668
full_hysteretic_damage,137,16.69159649137599,0.004867094555214376,1.7845852193861027
full_hysteretic_damage,138,16.943189790885285,0.005106955229884527,1.818870143441492
full_hysteretic_damage,139,17.031518380873784,0.003717744549593979,1.6533681564243201
full_hysteretic_damage,140,17.98076606576451,0.004273707607766161,1.740287847507949
full_hysteretic_damage,141,17.176040496269074,0.00427040993244215,1.7229808883743742
full_hysteretic_damage,142,17.38040822226459,0.0047233562029471215,1.7820659587082126
full_hysteretic_damage,143,19.823903292763767,0.005927277736356665,1.9865369343827335
full_hysteretic_damage,144,16.2217954853248,0.005076983153709909,1.7996307322471818
full_hysteretic_damage,145,13.620933354744114,0.0062860800804184136,1.8854197796906709
full_hysteretic_damage,146,16.79001730821727,0.00374609760363451,1.651976981482053
full_hysteretic_damage,147,19.639967704349935,0.003088292163258077,1.6287066828327488
full_hysteretic_damage,148,15.163875150650048,0.004312784826104669,1.6871096895952034
full_hysteretic_damage,149,23.257822264593276,0.00351214998069611,1.760720164507656
full_hysteretic_damage,150,19.855544802450073,0.0043090662941609745,1.7854093909416722
full_hysteretic_damage,151,18.77537442652618,0.004970085705247265,1.8430476717563553
full_hysteretic_damage,152,17.40912301400908,0.005320880051389937,1.8550329782778148
full_hysteretic_damage,153,16.97216934360329,0.004426202613392047,1.737514096097922
full_hysteretic_damage,154,18.14312994018021,0.004409958976106346,1.7603847991715007
full_hysteretic_damage,155,19.87568697320477,0.006153689000357569,2.0160783150746564
full_hysteretic_damage,156,21.209849905432346,0.007313983860309223,2.1974807561006244
full_hysteretic_damage,157,15.891402978602892,0.004463202003646582,1.7195866434399287
full_hysteretic_damage,158,17.86544705264796,0.005657997535866609,1.9063837293791968
full_hysteretic_damage,159,18.813662346978816,0.00474302880513333,1.8159494850159308
full_hysteretic_damage,160,28.478562511488942,0.006533974969358681,2.311750930903009
full_hysteretic_damage,161,20.75508483128167,0.0046282266951378406,1.8459514612380183
full_hysteretic_damage,162,15.006447416474465,0.004081600911414632,1.656784601111508
full_hysteretic_damage,163,21.06959783044711,0.004284106839955295,1.8097091168078878
full_hysteretic_damage,164,19.526255090424623,0.003492576403072877,1.6766432851153954
full_hysteretic_damage,165,20.03603214270009,0.003992865394516418,1.7498963307432986
full_hysteretic_damage,166,17.431025168232846,0.005949458024745686,1.9316526646046448
full_hysteretic_damage,167,20.78888969455655,0.0031753255746290432,1.6633178759676623
full_hysteretic_damage,168,22.646977546486205,0.005025075155122711,1.942403112192831
full_hysteretic_damage,169,16.17674671632558,0.005264204238247977,1.820998784978066
full_hysteretic_damage,170,17.66313487643026,0.0028894221646699144,1.5654497102027982
full_hysteretic_damage,171,18.5917792281538,0.004297387581913251,1.7562584523230098
full_hysteretic_damage,172,19.011501363997525,0.00421959502047831,1.7557548614880925
full_hysteretic_damage,173,16.578852176357465,0.003984177653166696,1.6763348405047258
full_hysteretic_damage,174,19.068057936741315,0.0040836121096959315,1.7401796806862466
full_hysteretic_damage,175,15.089137783250926,0.0053773983804949604,1.8110048560385121
full_hysteretic_damage,176,16.80685216778339,0.0038782306766781322,1.6681939604770883
full_hysteretic_damage,177,15.338361390621438,0.0048370343051900005,1.7525097020206266
full_hysteretic_damage,178,17.39908583536887,0.0051116494529325675,1.8294772649626705
