model,suction_amp,cyclic_amp,check,status,max_violation,status_text
hysteresis_only,5.0,0.08,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,5.0,0.08,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,5.0,0.08,positive_secant_stiffness,True,0.0,pass
hysteresis_only,5.0,0.08,finite_pseudo_work,True,0.0,pass
hysteresis_only,5.0,0.08,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,5.0,0.12,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,5.0,0.12,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,5.0,0.12,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,5.0,0.12,positive_secant_stiffness,True,0.0,pass
hysteresis_only,5.0,0.12,finite_pseudo_work,True,0.0,pass
hysteresis_only,5.0,0.12,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,5.0,0.16,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,5.0,0.16,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,5.0,0.16,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,5.0,0.16,positive_secant_stiffness,True,0.0,pass
hysteresis_only,5.0,0.16,finite_pseudo_work,True,0.0,pass
hysteresis_only,5.0,0.16,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,5.0,0.2,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,5.0,0.2,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,5.0,0.2,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,5.0,0.2,positive_secant_stiffness,True,0.0,pass
hysteresis_only,5.0,0.2,finite_pseudo_work,True,0.0,pass
hysteresis_only,5.0,0.2,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,10.0,0.02,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.02,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.02,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.02,positive_secant_stiffness,True,0.0,pass
hysteresis_only,10.0,0.02,finite_pseudo_work,True,0.0,pass
hysteresis_only,10.0,0.02,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,10.0,0.04,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.04,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.04,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.04,positive_secant_stiffness,True,0.0,pass
hysteresis_only,10.0,0.04,finite_pseudo_work,True,0.0,pass
hysteresis_only,10.0,0.04,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,10.0,0.08,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.08,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.08,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.08,positive_secant_stiffness,True,0.0,pass
hysteresis_only,10.0,0.08,finite_pseudo_work,True,0.0,pass
hysteresis_only,10.0,0.08,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,10.0,0.12,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.12,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.12,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.12,positive_secant_stiffness,True,0.0,pass
hysteresis_only,10.0,0.12,finite_pseudo_work,True,0.0,pass
hysteresis_only,10.0,0.12,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,10.0,0.16,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.16,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.16,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.16,positive_secant_stiffness,True,0.0,pass
hysteresis_only,10.0,0.16,finite_pseudo_work,True,0.0,pass
hysteresis_only,10.0,0.16,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,10.0,0.2,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.2,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.2,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,10.0,0.2,positive_secant_stiffness,True,0.0,pass
hysteresis_only,10.0,0.2,finite_pseudo_work,True,0.0,pass
hysteresis_only,10.0,0.2,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,15.0,0.02,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.02,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.02,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.02,positive_secant_stiffness,True,0.0,pass
hysteresis_only,15.0,0.02,finite_pseudo_work,True,0.0,pass
hysteresis_only,15.0,0.02,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,15.0,0.04,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.04,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.04,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.04,positive_secant_stiffness,True,0.0,pass
hysteresis_only,15.0,0.04,finite_pseudo_work,True,0.0,pass
hysteresis_only,15.0,0.04,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,15.0,0.08,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.08,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.08,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.08,positive_secant_stiffness,True,0.0,pass
hysteresis_only,15.0,0.08,finite_pseudo_work,True,0.0,pass
hysteresis_only,15.0,0.08,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,15.0,0.12,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.12,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.12,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.12,positive_secant_stiffness,True,0.0,pass
hysteresis_only,15.0,0.12,finite_pseudo_work,True,0.0,pass
hysteresis_only,15.0,0.12,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,15.0,0.16,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.16,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.16,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.16,positive_secant_stiffness,True,0.0,pass
hysteresis_only,15.0,0.16,finite_pseudo_work,True,0.0,pass
hysteresis_only,15.0,0.16,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,15.0,0.2,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.2,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.2,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,15.0,0.2,positive_secant_stiffness,True,0.0,pass
hysteresis_only,15.0,0.2,finite_pseudo_work,True,0.0,pass
hysteresis_only,15.0,0.2,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,25.0,0.02,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.02,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.02,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.02,positive_secant_stiffness,True,0.0,pass
hysteresis_only,25.0,0.02,finite_pseudo_work,True,0.0,pass
hysteresis_only,25.0,0.02,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,25.0,0.04,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.04,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.04,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.04,positive_secant_stiffness,True,0.0,pass
hysteresis_only,25.0,0.04,finite_pseudo_work,True,0.0,pass
hysteresis_only,25.0,0.04,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,25.0,0.08,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.08,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.08,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.08,positive_secant_stiffness,True,0.0,pass
hysteresis_only,25.0,0.08,finite_pseudo_work,True,0.0,pass
hysteresis_only,25.0,0.08,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,25.0,0.12,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.12,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.12,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.12,positive_secant_stiffness,True,0.0,pass
hysteresis_only,25.0,0.12,finite_pseudo_work,True,0.0,pass
hysteresis_only,25.0,0.12,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,25.0,0.16,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.16,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.16,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.16,positive_secant_stiffness,True,0.0,pass
hysteresis_only,25.0,0.16,finite_pseudo_work,True,0.0,pass
hysteresis_only,25.0,0.16,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,25.0,0.2,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.2,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.2,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,25.0,0.2,positive_secant_stiffness,True,0.0,pass
hysteresis_only,25.0,0.2,finite_pseudo_work,True,0.0,pass
hysteresis_only,25.0,0.2,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,50.0,0.02,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.02,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.02,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.02,positive_secant_stiffness,True,0.0,pass
hysteresis_only,50.0,0.02,finite_pseudo_work,True,0.0,pass
hysteresis_only,50.0,0.02,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,50.0,0.04,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.04,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.04,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.04,positive_secant_stiffness,True,0.0,pass
hysteresis_only,50.0,0.04,finite_pseudo_work,True,0.0,pass
hysteresis_only,50.0,0.04,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,50.0,0.08,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.08,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.08,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.08,positive_secant_stiffness,True,0.0,pass
hysteresis_only,50.0,0.08,finite_pseudo_work,True,0.0,pass
hysteresis_only,50.0,0.08,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,50.0,0.12,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.12,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.12,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.12,positive_secant_stiffness,True,0.0,pass
hysteresis_only,50.0,0.12,finite_pseudo_work,True,0.0,pass
hysteresis_only,50.0,0.12,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,50.0,0.16,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.16,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.16,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.16,positive_secant_stiffness,True,0.0,pass
hysteresis_only,50.0,0.16,finite_pseudo_work,True,0.0,pass
hysteresis_only,50.0,0.16,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,50.0,0.2,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.2,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.2,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,50.0,0.2,positive_secant_stiffness,True,0.0,pass
hysteresis_only,50.0,0.2,finite_pseudo_work,True,0.0,pass
hysteresis_only,50.0,0.2,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,75.0,0.02,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.02,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.02,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.02,positive_secant_stiffness,True,0.0,pass
hysteresis_only,75.0,0.02,finite_pseudo_work,True,0.0,pass
hysteresis_only,75.0,0.02,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,75.0,0.04,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.04,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.04,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.04,positive_secant_stiffness,True,0.0,pass
hysteresis_only,75.0,0.04,finite_pseudo_work,True,0.0,pass
hysteresis_only,75.0,0.04,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,75.0,0.08,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.08,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.08,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.08,positive_secant_stiffness,True,0.0,pass
hysteresis_only,75.0,0.08,finite_pseudo_work,True,0.0,pass
hysteresis_only,75.0,0.08,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,75.0,0.12,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.12,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.12,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.12,positive_secant_stiffness,True,0.0,pass
hysteresis_only,75.0,0.12,finite_pseudo_work,True,0.0,pass
hysteresis_only,75.0,0.12,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,75.0,0.16,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.16,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.16,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.16,positive_secant_stiffness,True,0.0,pass
hysteresis_only,75.0,0.16,finite_pseudo_work,True,0.0,pass
hysteresis_only,75.0,0.16,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,75.0,0.2,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.2,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.2,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,75.0,0.2,positive_secant_stiffness,True,0.0,pass
hysteresis_only,75.0,0.2,finite_pseudo_work,True,0.0,pass
hysteresis_only,75.0,0.2,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,100.0,0.02,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.02,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.02,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.02,positive_secant_stiffness,True,0.0,pass
hysteresis_only,100.0,0.02,finite_pseudo_work,True,0.0,pass
hysteresis_only,100.0,0.02,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,100.0,0.04,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.04,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.04,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.04,positive_secant_stiffness,True,0.0,pass
hysteresis_only,100.0,0.04,finite_pseudo_work,True,0.0,pass
hysteresis_only,100.0,0.04,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,100.0,0.08,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.08,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.08,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.08,positive_secant_stiffness,True,0.0,pass
hysteresis_only,100.0,0.08,finite_pseudo_work,True,0.0,pass
hysteresis_only,100.0,0.08,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,100.0,0.12,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.12,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.12,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.12,positive_secant_stiffness,True,0.0,pass
hysteresis_only,100.0,0.12,finite_pseudo_work,True,0.0,pass
hysteresis_only,100.0,0.12,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,100.0,0.16,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.16,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.16,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.16,positive_secant_stiffness,True,0.0,pass
hysteresis_only,100.0,0.16,finite_pseudo_work,True,0.0,pass
hysteresis_only,100.0,0.16,nonnegative_damage_dissipation_proxy,True,0.0,pass
hysteresis_only,100.0,0.2,plastic_strain_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.2,hydraulic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.2,seismic_damage_non_decreasing,True,0.0,pass
hysteresis_only,100.0,0.2,positive_secant_stiffness,True,0.0,pass
hysteresis_only,100.0,0.2,finite_pseudo_work,True,0.0,pass
hysteresis_only,100.0,0.2,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,0.0,0.02,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.02,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.02,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.02,positive_secant_stiffness,True,0.0,pass
no_hysteresis,0.0,0.02,finite_pseudo_work,True,0.0,pass
no_hysteresis,0.0,0.02,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,0.0,0.04,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.04,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.04,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.04,positive_secant_stiffness,True,0.0,pass
no_hysteresis,0.0,0.04,finite_pseudo_work,True,0.0,pass
no_hysteresis,0.0,0.04,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,0.0,0.08,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.08,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.08,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.08,positive_secant_stiffness,True,0.0,pass
no_hysteresis,0.0,0.08,finite_pseudo_work,True,0.0,pass
no_hysteresis,0.0,0.08,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,0.0,0.12,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.12,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.12,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.12,positive_secant_stiffness,True,0.0,pass
no_hysteresis,0.0,0.12,finite_pseudo_work,True,0.0,pass
no_hysteresis,0.0,0.12,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,0.0,0.16,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.16,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.16,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.16,positive_secant_stiffness,True,0.0,pass
no_hysteresis,0.0,0.16,finite_pseudo_work,True,0.0,pass
no_hysteresis,0.0,0.16,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,0.0,0.2,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.2,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.2,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,0.0,0.2,positive_secant_stiffness,True,0.0,pass
no_hysteresis,0.0,0.2,finite_pseudo_work,True,0.0,pass
no_hysteresis,0.0,0.2,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,2.5,0.02,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.02,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.02,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.02,positive_secant_stiffness,True,0.0,pass
no_hysteresis,2.5,0.02,finite_pseudo_work,True,0.0,pass
no_hysteresis,2.5,0.02,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,2.5,0.04,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.04,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.04,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.04,positive_secant_stiffness,True,0.0,pass
no_hysteresis,2.5,0.04,finite_pseudo_work,True,0.0,pass
no_hysteresis,2.5,0.04,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,2.5,0.08,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.08,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.08,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.08,positive_secant_stiffness,True,0.0,pass
no_hysteresis,2.5,0.08,finite_pseudo_work,True,0.0,pass
no_hysteresis,2.5,0.08,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,2.5,0.12,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.12,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.12,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.12,positive_secant_stiffness,True,0.0,pass
no_hysteresis,2.5,0.12,finite_pseudo_work,True,0.0,pass
no_hysteresis,2.5,0.12,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,2.5,0.16,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.16,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.16,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.16,positive_secant_stiffness,True,0.0,pass
no_hysteresis,2.5,0.16,finite_pseudo_work,True,0.0,pass
no_hysteresis,2.5,0.16,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,2.5,0.2,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.2,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.2,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,2.5,0.2,positive_secant_stiffness,True,0.0,pass
no_hysteresis,2.5,0.2,finite_pseudo_work,True,0.0,pass
no_hysteresis,2.5,0.2,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,5.0,0.02,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.02,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.02,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.02,positive_secant_stiffness,True,0.0,pass
no_hysteresis,5.0,0.02,finite_pseudo_work,True,0.0,pass
no_hysteresis,5.0,0.02,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,5.0,0.04,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.04,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.04,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.04,positive_secant_stiffness,True,0.0,pass
no_hysteresis,5.0,0.04,finite_pseudo_work,True,0.0,pass
no_hysteresis,5.0,0.04,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,5.0,0.08,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.08,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.08,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.08,positive_secant_stiffness,True,0.0,pass
no_hysteresis,5.0,0.08,finite_pseudo_work,True,0.0,pass
no_hysteresis,5.0,0.08,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,5.0,0.12,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.12,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.12,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.12,positive_secant_stiffness,True,0.0,pass
no_hysteresis,5.0,0.12,finite_pseudo_work,True,0.0,pass
no_hysteresis,5.0,0.12,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,5.0,0.16,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.16,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.16,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.16,positive_secant_stiffness,True,0.0,pass
no_hysteresis,5.0,0.16,finite_pseudo_work,True,0.0,pass
no_hysteresis,5.0,0.16,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,5.0,0.2,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.2,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.2,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,5.0,0.2,positive_secant_stiffness,True,0.0,pass
no_hysteresis,5.0,0.2,finite_pseudo_work,True,0.0,pass
no_hysteresis,5.0,0.2,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,10.0,0.02,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,10.0,0.02,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,10.0,0.02,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,10.0,0.02,positive_secant_stiffness,True,0.0,pass
no_hysteresis,10.0,0.02,finite_pseudo_work,True,0.0,pass
no_hysteresis,10.0,0.02,nonnegative_damage_dissipation_proxy,True,0.0,pass
no_hysteresis,10.0,0.04,plastic_strain_non_decreasing,True,0.0,pass
no_hysteresis,10.0,0.04,hydraulic_damage_non_decreasing,True,0.0,pass
no_hysteresis,10.0,0.04,seismic_damage_non_decreasing,True,0.0,pass
no_hysteresis,10.0,0.04,positive_secant_stiffness,True,0.0,pass
no_hysteresis,10.0,0.04,finite_pseudo_work,True,0.0,pass
no_hysteresis,10.0,0.04,nonnegative_damage_dissipation_proxy,True,0.0,pass
